Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,Daily_Return,Volatility_20d,RSI_14,MACD,MACD_Signal,USD_Close,USD_Return_5d,SP500_Close,SP500_Return_5d
2016-11-10,1.664451241493225,1.756061180831628,1.6396453838499685,1.7558155956736674,869280000,1.6953848779201508,1.6306268310546874,-0.03130343685228387,0.34480659202077113,50.653023975771504,0.01975306438632707,0.02574833707399237,98.79000091552734,0.016776422313512507,2167.47998046875,0.0377371480643649
2016-11-11,2.160569667816162,2.18021788993007,1.9279836101731296,1.9527895901376835,2175344000,1.7223766684532165,1.6428185653686525,0.2980672632247583,1.1069129201710577,74.91343762247327,0.05481730366965443,0.03156213039312478,98.79000091552734,0.017719184362940066,2164.449951171875,0.03801591331683318
2016-11-14,2.054222822189331,2.165972127732497,2.0537316519705437,2.163516042413371,1348796000,1.7445177674293517,1.6531879115104675,-0.049221669271291346,1.1290120188547466,65.56464599161578,0.07318107834397103,0.039885919983294035,100.11000061035156,0.023829022910031306,2164.199951171875,0.015331749803509487
2016-11-15,2.116851568222046,2.1477973996777946,2.061345118081629,2.070186884594065,626092000,1.7685623109340667,1.6645200276374816,0.03048780558574804,1.130480101861078,67.50683878160608,0.0917307040162707,0.05025487678988937,100.19000244140624,0.023809542371985293,2180.389892578125,0.019083284818473878
2016-11-16,2.2504608631134038,2.273301814634133,2.12078247752372,2.1450971748217853,987984000,1.7994592130184173,1.6789811515808106,0.06311698793485876,1.1410158922246942,73.79060137346428,0.11587681370508962,0.06337926417292943,100.41000366210938,0.01939090012293776,2176.93994140625,0.006323757467373126
2016-11-17,2.269125938415528,2.32807059551804,2.226390839502222,2.267161022822012,832988000,1.829742079973221,1.693594524860382,0.008293890201805931,1.1415627248862794,74.4347195872749,0.13496312429786528,0.0776960361979166,100.88999938964844,0.021257196625767305,2187.1201171875,0.009061277103238785
2016-11-18,2.2929491996765137,2.316772481060508,2.2546351065869663,2.2691256840672995,576060000,1.8614494144916534,1.7102169346809388,0.010498871330879567,1.1393568326847903,74.64473922002497,0.15027917623840503,0.09221266420601429,101.20999908447266,0.024496387757042104,2181.89990234375,0.008062071919208602
2016-11-21,2.283616542816162,2.317264170985581,2.2693714316121825,2.3108784880174777,436436000,1.8887973189353944,1.7260485100746155,-0.004070154219582456,1.1368182737463646,77.62638791217104,0.15982186337972992,0.10573450404075742,101.0500030517578,0.009389695691491617,2198.179931640625,0.01570094318242199
2016-11-22,2.300072193145752,2.3022825771966424,2.268880645654702,2.2914761250449063,330368000,1.915543508529663,1.7426414513587951,0.007205960379537579,1.137231517938511,78.4847769464795,0.16678969733863003,0.11794554270033195,101.04000091552734,0.008483865190224149,2202.93994140625,0.010342209393321644
2016-11-23,2.3113858699798584,2.342869936891835,2.2818694253009646,2.305236464061849,443236000,1.9424992501735687,1.7592003297805787,0.004918835533867849,1.1371184360084032,80.16178430297252,0.17125060474802578,0.12860655510987073,101.6999969482422,0.012847258630462655,2204.719970703125,0.01276104534097966
2016-11-25,2.3160600662231445,2.339181276895966,2.2976120771381314,2.3224553096800475,195564000,1.9715061604976654,1.774727828502655,0.0020222483419987114,1.13045557129688,80.97376229716566,0.1731669141879224,0.13751862692548109,101.48999786376952,0.0059470559792931255,2213.35009765625,0.0119929309152349
2016-11-28,2.3148298263549805,2.3303259095950093,2.302285176952766,2.3089264895275723,278736000,2.0005989134311677,1.7901570534706115,-0.0005311778766473596,1.1302127338544632,79.08893067493474,0.17259674530732827,0.14453425060185054,101.33000183105467,0.0011856807397248037,2201.719970703125,0.00908385775996634
2016-11-29,2.2936761379241943,2.322946750627619,2.275966362820048,2.312123888742311,444568000,2.0278971910476686,1.8047554922103881,-0.00913833414013654,1.1336301637302666,77.61275648068128,0.16849564359948,0.14932652920137646,100.93000030517578,-0.0011875580698453847,2204.659912109375,0.0029478844636314783
2016-11-30,2.267850160598755,2.3160604473161115,2.2653903970392246,2.302285912128321,440500000,2.056495267152786,1.8191223192214965,-0.01125964424463699,1.125707839048854,77.90010046619169,0.16130215952777505,0.15172165526665618,101.5,0.004552643312594862,2198.81005859375,-0.0018747142102583103
2016-12-01,2.155687093734741,2.2671118322424944,2.0850935794953926,2.2653900449336306,1035524000,2.0798413276672365,1.830376443862915,-0.04945788254123484,1.1480894059755264,73.54148573549188,0.14488055659323829,0.1503534355319726,101.04000091552734,-0.006489636701274892,2191.080078125,-0.00618667801778694
2016-12-02,2.1756105422973637,2.18421947782136,2.093702267896081,2.121496931691799,478292000,2.105165982246399,1.8419504499435424,0.009242272972050491,1.1441880770144854,51.32601474199825,0.13195290282224903,0.1466733289900279,100.7699966430664,-0.0070943071815763314,2191.949951171875,-0.009668667648663365
